filename,extension,localisation_in_sciex_os_project,rack,plate_position,comment,sample_id,latitude,x_coord,y_coord,date_updated,user_created,id,date_created,longitude,collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,collector_orcid,collector_inat,qfield_project,name_proposition,ipen,raw_date,geometry_type,geometry_coordinates,file_type,injection,container_id,ionization_mode,normalized_date,date_parse_status,filename_date_token
20261603_Mazz_Sample_drog_000353_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000353_01,1,C11,plate 1,drog_000353,,,,2026-07-21T12:11:39.703Z,053e0368-4ed8-4569-a070-81a22ad13957,74409,2026-01-29T15:12:41.921Z,,Emmanuel Defossez,Fruit,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000353_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000353_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000353_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000353_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126110034,,,sample,1,drog_000353_01,positive,2026-01-26T11:00:34+00:00,valid,20261603
20261603_Mazz_Sample_drog_000198_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000198_01,1,C12,plate 1,drog_000198,,,,2026-07-21T12:50:37.842Z,053e0368-4ed8-4569-a070-81a22ad13957,74359,2026-01-29T15:12:39.243Z,,Emmanuel Defossez,Root,false,true,Valeriana_officinalis_L,false,DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_01.jpg,DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_02.jpg,DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_03.jpg,DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_04.jpg,DCIM/droguier_jbn/Valeriana_officinalis_L_drog_000198_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260123111455,,,sample,1,drog_000198_01,positive,2026-01-23T11:14:55+00:00,valid,20261603
20261603_Mazz_Sample_drog_000398_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000398_01,1,D1,plate 1,drog_000398,,,,2026-07-21T12:50:40.803Z,053e0368-4ed8-4569-a070-81a22ad13957,74759,2026-01-29T15:12:55.917Z,,Emmanuel Defossez,Stems,true,true,Juniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000398_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126141837,,,sample,1,drog_000398_01,positive,2026-01-26T14:18:37+00:00,valid,20261603
20261603_Mazz_Sample_drog_000544_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000544_01,1,D2,plate 1,drog_000544,,,,2026-07-21T12:11:39.134Z,053e0368-4ed8-4569-a070-81a22ad13957,74386,2026-01-29T15:12:40.750Z,,Emmanuel Defossez,Leaf,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000544_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126094253,,,sample,1,drog_000544_01,positive,2026-01-26T09:42:53+00:00,valid,20261603
20261603_Mazz_Sample_drog_000423_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000423_01,1,D3,plate 1,drog_000423,,,,2026-07-21T12:50:40.729Z,053e0368-4ed8-4569-a070-81a22ad13957,74756,2026-01-29T15:12:55.818Z,,Emmanuel Defossez,Fruit,true,true,Juniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000423_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000423_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000423_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000423_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126141501,,,sample,1,drog_000423_01,positive,2026-01-26T14:15:01+00:00,valid,20261603
20261603_Mazz_Sample_drog_000463_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000463_01,1,D4,plate 1,drog_000463,,,,2026-07-21T12:50:37.966Z,053e0368-4ed8-4569-a070-81a22ad13957,74374,2026-01-29T15:12:40.001Z,,Emmanuel Defossez,Leaf,false,true,Thymus_serpyllum_L,false,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000463_01.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_02.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000463_03.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000463_04.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000463_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260123114812,,,sample,1,drog_000463_01,positive,2026-01-23T11:48:12+00:00,valid,20261603
20261603_Mazz_Sample_drog_000414_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000414_01,1,D5,plate 1,drog_000414,,,,2026-07-21T12:11:39.727Z,053e0368-4ed8-4569-a070-81a22ad13957,74410,2026-01-29T15:12:41.955Z,,Emmanuel Defossez,Fruit,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000414_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000414_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000414_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000414_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126110145,,,sample,1,drog_000414_01,positive,2026-01-26T11:01:45+00:00,valid,20261603
20261603_Mazz_Sample_drog_000157_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000157_01,1,D6,plate 1,drog_000157,,,,2026-07-21T12:50:40.254Z,053e0368-4ed8-4569-a070-81a22ad13957,74733,2026-01-29T15:12:54.926Z,,Emmanuel Defossez,Stems,false,true,Frangula_alnus_MilL,false,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_01.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_02.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_03.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_04.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000157_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121151557,,,sample,1,drog_000157_01,positive,2026-01-21T15:15:57+00:00,valid,20261603
20261603_Mazz_Sample_drog_000569_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000569_01,1,D7,plate 1,drog_000569,,,,2026-07-21T12:50:38.109Z,053e0368-4ed8-4569-a070-81a22ad13957,74416,2026-01-29T15:12:42.138Z,,Emmanuel Defossez,Leaf,true,false,Thymus_vulgaris_L,false,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000569_01.jpg,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000327_02.jpg,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000569_03.jpg,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000569_04.jpg,DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000569_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126111156,,,sample,1,drog_000569_01,positive,2026-01-26T11:11:56+00:00,valid,20261603
20261603_Mazz_Sample_drog_000346_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000346_01,1,D8,plate 1,drog_000346,,,,2026-07-21T12:50:40.754Z,053e0368-4ed8-4569-a070-81a22ad13957,74757,2026-01-29T15:12:55.850Z,,Emmanuel Defossez,Stems,true,true,Juniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000346_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126141553,,,sample,1,drog_000346_01,positive,2026-01-26T14:15:53+00:00,valid,20261603
20261603_Mazz_Sample_drog_000005_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000005_01,1,D9,plate 1,drog_000005,6.934536,6.934536,47.00018,2026-07-21T12:11:40.569Z,053e0368-4ed8-4569-a070-81a22ad13957,74481,2026-01-29T15:12:44.412Z,47.00018,Emmanuel Defossez,Leaf,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000005_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260112155135,Point,"[6.934535872211342,47.00018070651323]",sample,1,drog_000005_01,positive,2026-01-12T15:51:35+00:00,valid,20261603
20261603_Mazz_Sample_drog_000509_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000509_01,1,D10,plate 1,drog_000509,,,,2026-07-21T12:50:38.439Z,053e0368-4ed8-4569-a070-81a22ad13957,74431,2026-01-29T15:12:42.672Z,,Emmanuel Defossez,Fruit,true,false,Laurus_nobilis_L,false,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000509_01.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000451_02.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000509_03.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000509_04.jpg,DCIM/droguier_jbn/Laurus_nobilis_L_drog_000509_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126113621,,,sample,1,drog_000509_01,positive,2026-01-26T11:36:21+00:00,valid,20261603
20261603_Mazz_Sample_drog_000428_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000428_01,1,D11,plate 1,drog_000428,,,,2026-07-21T12:11:46.092Z,053e0368-4ed8-4569-a070-81a22ad13957,74813,2026-01-29T15:12:58.011Z,,Emmanuel Defossez,Flower,true,true,,true,DCIM/droguier_jbn/Tilia cordata_drog_000306_01.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg,DCIM/droguier_jbn/Tilia cordata_drog_000306_03.jpg,DCIM/droguier_jbn/Tilia cordata_drog_000306_04.jpg,DCIM/droguier_jbn/Tilia cordata_drog_000428_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Tilia cordata,,20260126161505,,,sample,1,drog_000428_01,positive,2026-01-26T16:15:05+00:00,valid,20261603
20261603_Mazz_Sample_drog_000436_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000436_01,1,D12,plate 1,drog_000436,,,,2026-07-21T12:50:38.721Z,053e0368-4ed8-4569-a070-81a22ad13957,74472,2026-01-29T15:12:44.007Z,,Emmanuel Defossez,Fruit,true,true,Juniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_01.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126140141,,,sample,1,drog_000436_01,positive,2026-01-26T14:01:41+00:00,valid,20261603
20261603_Mazz_Sample_drog_000138_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000138_01,1,E1,plate 1,drog_000138,,,,2026-07-21T12:50:39.659Z,053e0368-4ed8-4569-a070-81a22ad13957,74706,2026-01-29T15:12:53.314Z,,Emmanuel Defossez,Seed,false,true,Foeniculum_vulgare_MilL,false,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000138_01.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000138_02.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000138_03.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000138_04.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000138_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121141709,,,sample,1,drog_000138_01,positive,2026-01-21T14:17:09+00:00,valid,20261603
20261603_Mazz_Sample_drog_000375_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000375_01,1,E2,plate 1,drog_000375,,,,2026-07-21T12:50:41.005Z,053e0368-4ed8-4569-a070-81a22ad13957,74800,2026-01-29T15:12:57.442Z,,Emmanuel Defossez,Leaf,true,true,Menyanthes_trifoliata_L,false,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000375_01.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000375_03.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000375_04.jpg,DCIM/droguier_jbn/Menyanthes_trifoliata_L_drog_000375_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126154628,,,sample,1,drog_000375_01,positive,2026-01-26T15:46:28+00:00,valid,20261603
20261603_Mazz_Sample_drog_000082_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000082_01,1,E3,plate 1,drog_000082,,,,2026-07-21T12:11:38.337Z,053e0368-4ed8-4569-a070-81a22ad13957,74337,2026-01-29T15:12:38.204Z,,Emmanuel Defossez,Leaf,false,true,,true,DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000082_01.jpg,DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000082_02.jpg,DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000082_03.jpg,DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000082_04.jpg,DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000082_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Arctostaphylos uva-ursi,,20260123093054,,,sample,1,drog_000082_01,positive,2026-01-23T09:30:54+00:00,valid,20261603
20261603_Mazz_Sample_drog_000562_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000562_01,1,E4,plate 1,drog_000562,,,,2026-07-21T12:11:39.752Z,053e0368-4ed8-4569-a070-81a22ad13957,74411,2026-01-29T15:12:41.988Z,,Emmanuel Defossez,Fruit,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000562_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000562_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000562_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000562_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126110227,,,sample,1,drog_000562_01,positive,2026-01-26T11:02:27+00:00,valid,20261603
20261603_Mazz_Sample_drog_000528_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000528_01,1,E5,plate 1,drog_000528,,,,2026-07-21T12:11:38.882Z,053e0368-4ed8-4569-a070-81a22ad13957,74368,2026-01-29T15:12:39.630Z,,Emmanuel Defossez,Leaf,false,true,,true,DCIM/droguier_jbn/Mentha x piperita_drog_000528_01.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000528_03.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000528_04.jpg,DCIM/droguier_jbn/Mentha x piperita_drog_000528_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Mentha x piperita,,20260123113637,,,sample,1,drog_000528_01,positive,2026-01-23T11:36:37+00:00,valid,20261603
20261603_Mazz_Sample_drog_000553_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000553_01,1,E6,plate 1,drog_000553,,,,2026-07-21T12:50:40.848Z,053e0368-4ed8-4569-a070-81a22ad13957,74761,2026-01-29T15:12:55.997Z,,Emmanuel Defossez,Stems,true,true,Juniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000553_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000553_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000553_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000553_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126142450,,,sample,1,drog_000553_01,positive,2026-01-26T14:24:50+00:00,valid,20261603
20261603_Mazz_Sample_drog_000577_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000577_01,1,E7,plate 1,drog_000577,,,,2026-07-21T12:11:38.930Z,053e0368-4ed8-4569-a070-81a22ad13957,74378,2026-01-29T15:12:40.206Z,,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000577_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000577_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000577_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000577_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126091830,,,sample,1,drog_000577_01,positive,2026-01-26T09:18:30+00:00,valid,20261603
20261603_Mazz_Sample_drog_000395_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000395_01,1,E8,plate 1,drog_000395,,,,2026-07-21T12:11:39.085Z,053e0368-4ed8-4569-a070-81a22ad13957,74384,2026-01-29T15:12:40.637Z,,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000395_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000395_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000395_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000395_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126092948,,,sample,1,drog_000395_01,positive,2026-01-26T09:29:48+00:00,valid,20261603
20261603_Mazz_Sample_drog_000154_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000154_01,1,E9,plate 1,drog_000154,,,,2026-07-21T12:11:44.996Z,053e0368-4ed8-4569-a070-81a22ad13957,74698,2026-01-29T15:12:52.202Z,,Emmanuel Defossez,Flower,false,true,,true,DCIM/droguier_jbn/Arnica montana_drog_000154_01.jpg,DCIM/droguier_jbn/Arnica montana_drog_000154_02.jpg,DCIM/droguier_jbn/Arnica montana_drog_000154_03.jpg,DCIM/droguier_jbn/Arnica montana_drog_000154_04.jpg,DCIM/droguier_jbn/Arnica montana_drog_000154_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Arnica montana,,20260121135729,,,sample,1,drog_000154_01,positive,2026-01-21T13:57:29+00:00,valid,20261603
20261603_Mazz_Sample_drog_000141_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000141_01,1,E10,plate 1,drog_000141,,,,2026-07-21T12:50:40.108Z,053e0368-4ed8-4569-a070-81a22ad13957,74726,2026-01-29T15:12:54.651Z,,Emmanuel Defossez,Leaf,false,true,Achillea_millefolium_L,false,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000141_01.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000141_02.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000141_03.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000141_04.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000141_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121145713,,,sample,1,drog_000141_01,positive,2026-01-21T14:57:13+00:00,valid,20261603
20261603_Mazz_Sample_drog_000067_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000067_01,1,E11,plate 1,drog_000067,,,,2026-07-21T12:11:38.492Z,053e0368-4ed8-4569-a070-81a22ad13957,74342,2026-01-29T15:12:38.508Z,,Emmanuel Defossez,Leaf,false,true,,true,DCIM/droguier_jbn/Equisetum arvense_drog_000067_01.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000067_02.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000067_03.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000067_04.jpg,DCIM/droguier_jbn/Equisetum arvense_drog_000067_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Equisetum arvense,,20260123094542,,,sample,1,drog_000067_01,positive,2026-01-23T09:45:42+00:00,valid,20261603
20261603_Mazz_Sample_drog_000421_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000421_01,1,E12,plate 1,drog_000421,,,,2026-07-21T12:50:40.704Z,053e0368-4ed8-4569-a070-81a22ad13957,74755,2026-01-29T15:12:55.774Z,,Emmanuel Defossez,Fruit,true,true,Juniperus_communis_L,false,DCIM/droguier_jbn/Juniperus_communis_L_drog_000421_01.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000421_03.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000421_04.jpg,DCIM/droguier_jbn/Juniperus_communis_L_drog_000421_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126141320,,,sample,1,drog_000421_01,positive,2026-01-26T14:13:20+00:00,valid,20261603
20261603_Mazz_Sample_drog_000343_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000343_01,1,F1,plate 1,drog_000343,,,,2026-07-21T12:11:45.997Z,053e0368-4ed8-4569-a070-81a22ad13957,74809,2026-01-29T15:12:57.836Z,,Emmanuel Defossez,Flower,true,true,,true,DCIM/droguier_jbn/Tilia cordata_drog_000343_01.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg,DCIM/droguier_jbn/Tilia cordata_drog_000343_03.jpg,DCIM/droguier_jbn/Tilia cordata_drog_000343_04.jpg,DCIM/droguier_jbn/Tilia cordata_drog_000343_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Tilia cordata,,20260126160447,,,sample,1,drog_000343_01,positive,2026-01-26T16:04:47+00:00,valid,20261603
20261603_Mazz_Sample_drog_000508_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000508_01,1,F2,plate 1,drog_000508,,,,2026-07-21T12:11:39.233Z,053e0368-4ed8-4569-a070-81a22ad13957,74390,2026-01-29T15:12:40.975Z,,Emmanuel Defossez,Leaf,true,false,,true,DCIM/droguier_jbn/Senna alexandrina_drog_000508_01.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000508_03.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000508_04.jpg,DCIM/droguier_jbn/Senna alexandrina_drog_000508_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Senna alexandrina,,20260126094947,,,sample,1,drog_000508_01,positive,2026-01-26T09:49:47+00:00,valid,20261603
20261603_Mazz_Sample_drog_000272_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000272_01,1,F3,plate 1,drog_000272,,,,2026-07-21T12:50:39.718Z,053e0368-4ed8-4569-a070-81a22ad13957,74709,2026-01-29T15:12:53.803Z,,Emmanuel Defossez,Seed,false,true,Foeniculum_vulgare_MilL,false,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_01.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_02.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_03.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_04.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121142120,,,sample,1,drog_000272_01,positive,2026-01-21T14:21:20+00:00,valid,20261603
20261603_Mazz_Sample_drog_000158_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000158_01,1,F4,plate 1,drog_000158,,,,2026-07-21T12:50:40.175Z,053e0368-4ed8-4569-a070-81a22ad13957,74729,2026-01-29T15:12:54.778Z,,Emmanuel Defossez,Leaf,false,true,Achillea_millefolium_L,false,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000158_01.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000158_02.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000158_03.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000158_04.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000158_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121150135,,,sample,1,drog_000158_01,positive,2026-01-21T15:01:35+00:00,valid,20261603
