original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	profile_mode	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match
dbgi_001805	dbgi_001805_01_01	dbgi_001805_01	dbgi_001805	jbuf	negative			7.156864	46.79214			Gypsophila fastigiata L.	[7.156863975847683, 46.79214242052335]		51.5	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001805_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001833	dbgi_001833_01_01	dbgi_001833_01	dbgi_001833	jbuf	positive			7.1568623	46.792133			Gypsophila paniculata L.	[7.156862290844595, 46.79213438263957]		48.8	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001833_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001833	dbgi_001833_01_01	dbgi_001833_01	dbgi_001833	jbuf	negative			7.1568623	46.792133			Gypsophila paniculata L.	[7.156862290844595, 46.79213438263957]		48.8	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001833_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001837	dbgi_001837_01_01	dbgi_001837_01	dbgi_001837	jbuf	positive			7.1568685	46.792133			Saponaria officinalis L.	[7.156868409138973, 46.79213399775566]		50.1	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001837_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001837	dbgi_001837_01_01	dbgi_001837_01	dbgi_001837	jbuf	negative			7.1568685	46.792133			Saponaria officinalis L.	[7.156868409138973, 46.79213399775566]		50.1	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001837_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001842	dbgi_001842_01_01	dbgi_001842_01	dbgi_001842	jbuf	positive			7.1568723	46.792137			Dianthus collinus Waldst. et Kit.	[7.156872184901688, 46.79213717217592]		48.4	1700	mg	µl	MeOH/H2O	120	µl	20240405_EB_dbgi_001842_01_01_100mm_C18_15min_DDA_ELON_pos	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001842	dbgi_001842_01_01	dbgi_001842_01	dbgi_001842	jbuf	negative			7.1568723	46.792137			Dianthus collinus Waldst. et Kit.	[7.156872184901688, 46.79213717217592]		48.4	1700	mg	µl	MeOH/H2O	120	µl	202404101527_EB_dbgi_001842_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001820	dbgi_001820_01_01	dbgi_001820_01	dbgi_001820	jbuf	positive			7.1568837	46.79213			Dianthus knappii (Pant.) Borb¡s	[7.156883763961392, 46.79213012762093]		51.9	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001820_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001820	dbgi_001820_01_01	dbgi_001820_01	dbgi_001820	jbuf	negative			7.1568837	46.79213			Dianthus knappii (Pant.) Borb¡s	[7.156883763961392, 46.79213012762093]		51.9	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001820_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001913	dbgi_001913_01_01	dbgi_001913_01	dbgi_001913	jbuf	positive			7.156899	46.792133			Dianthus arenarius L.	[7.15689875022016, 46.7921328127987]		50.9	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001913_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001913	dbgi_001913_01_01	dbgi_001913_01	dbgi_001913	jbuf	negative			7.156899	46.792133			Dianthus arenarius L.	[7.15689875022016, 46.7921328127987]		50.9	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001913_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001894	dbgi_001894_01_01	dbgi_001894_01	dbgi_001894	jbuf	positive			7.156896	46.792126			Dianthus hyssopifolius L.	[7.1568959175649, 46.79212669910038]		47.5	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001894_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001894	dbgi_001894_01_01	dbgi_001894_01	dbgi_001894	jbuf	negative			7.156896	46.792126			Dianthus hyssopifolius L.	[7.1568959175649, 46.79212669910038]		47.5	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001894_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001895	dbgi_001895_01_01	dbgi_001895_01	dbgi_001895	jbuf	positive			7.1569014	46.792126			Dianthus giganteus d'Urv.	[7.156901422751332, 46.79212520785168]		51.5	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001895_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001895	dbgi_001895_01_01	dbgi_001895_01	dbgi_001895	jbuf	negative			7.1569014	46.792126			Dianthus giganteus d'Urv.	[7.156901422751332, 46.79212520785168]		51.5	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001895_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001862	dbgi_001862_01_01	dbgi_001862_01	dbgi_001862	jbuf	positive			7.156911	46.79213			Dianthus chinensis L.	[7.156911057716576, 46.79213027235467]		50.9	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001862_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001862	dbgi_001862_01_01	dbgi_001862_01	dbgi_001862	jbuf	negative			7.156911	46.79213			Dianthus chinensis L.	[7.156911057716576, 46.79213027235467]		50.9	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001862_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001857	dbgi_001857_01_01	dbgi_001857_01	dbgi_001857	jbuf	positive			7.1569223	46.79213			Dianthus armeria L.	[7.156922188062528, 46.79212772378736]		48.1	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001857_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001857	dbgi_001857_01_01	dbgi_001857_01	dbgi_001857	jbuf	negative			7.1569223	46.79213			Dianthus armeria L.	[7.156922188062528, 46.79212772378736]		48.1	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001857_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001861	dbgi_001861_01_01	dbgi_001861_01	dbgi_001861	jbuf	positive			7.1569276	46.79212			Scleranthus annuus L. s. l.	[7.156927766366509, 46.79212000982633]		52.1	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001861_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001861	dbgi_001861_01_01	dbgi_001861_01	dbgi_001861	jbuf	negative			7.1569276	46.79212			Scleranthus annuus L. s. l.	[7.156927766366509, 46.79212000982633]		52.1	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001861_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001860	dbgi_001860_01_01	dbgi_001860_01	dbgi_001860	jbuf	positive			7.1569333	46.792126			Arenaria juniperina (L.) Maire & Petitm.	[7.156933121355374, 46.79212555158931]		50.4	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001860_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001860	dbgi_001860_01_01	dbgi_001860_01	dbgi_001860	jbuf	negative			7.1569333	46.792126			Arenaria juniperina (L.) Maire & Petitm.	[7.156933121355374, 46.79212555158931]		50.4	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001860_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001863	dbgi_001863_01_01	dbgi_001863_01	dbgi_001863	jbuf	positive			7.156937	46.792118			aaunknown	[7.156937055664598, 46.79211743161578]		49.9	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001863_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001863	dbgi_001863_01_01	dbgi_001863_01	dbgi_001863	jbuf	negative			7.156937	46.792118			aaunknown	[7.156937055664598, 46.79211743161578]		49.9	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001863_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001906	dbgi_001906_01_01	dbgi_001906_01	dbgi_001906	jbuf	positive			7.1569533	46.79212			Cerastium candidissimum Correns	[7.15695335740834, 46.79212198630983]		48.8	1700	mg	µl	MeOH/H2O	120	µl	20240405_EB_dbgi_001906_01_01_100mm_C18_15min_DDA_ELON_pos	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001906	dbgi_001906_01_01	dbgi_001906_01	dbgi_001906	jbuf	negative			7.1569533	46.79212			Cerastium candidissimum Correns	[7.15695335740834, 46.79212198630983]		48.8	1700	mg	µl	MeOH/H2O	120	µl	202404101527_EB_dbgi_001906_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001904	dbgi_001904_01_01	dbgi_001904_01	dbgi_001904	jbuf	positive			7.1569505	46.792118			Cerastium arvense L.	[7.156950244298002, 46.79211631401413]		51.1	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001904_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001904	dbgi_001904_01_01	dbgi_001904_01	dbgi_001904	jbuf	negative			7.1569505	46.792118			Cerastium arvense L.	[7.156950244298002, 46.79211631401413]		51.1	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001904_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001870	dbgi_001870_01_01	dbgi_001870_01	dbgi_001870	jbuf	positive			7.1569586	46.792114			Cerastium tomentosum L.	[7.156958430605301, 46.79211538124405]		49	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001870_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001870	dbgi_001870_01_01	dbgi_001870_01	dbgi_001870	jbuf	negative			7.1569586	46.792114			Cerastium tomentosum L.	[7.156958430605301, 46.79211538124405]		49	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001870_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001847	dbgi_001847_01_01	dbgi_001847_01	dbgi_001847	jbuf	positive			7.1569643	46.792114			Minuartia austriaca (Jacq.)Hayek	[7.156964082951251, 46.79211418550462]		47.8	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001847_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001847	dbgi_001847_01_01	dbgi_001847_01	dbgi_001847	jbuf	negative			7.1569643	46.792114			Minuartia austriaca (Jacq.)Hayek	[7.156964082951251, 46.79211418550462]		47.8	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001847_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001846	dbgi_001846_01_01	dbgi_001846_01	dbgi_001846	jbuf	positive			7.156977	46.792114			Stellaria graminea L.	[7.15697700669085, 46.79211253597775]		47.8	1700	mg	µl	MeOH/H2O	120	µl	20240405_EB_dbgi_001846_01_01_100mm_C18_15min_DDA_ELON_pos	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001846	dbgi_001846_01_01	dbgi_001846_01	dbgi_001846	jbuf	negative			7.156977	46.792114			Stellaria graminea L.	[7.15697700669085, 46.79211253597775]		47.8	1700	mg	µl	MeOH/H2O	120	µl	202404101527_EB_dbgi_001846_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001843	dbgi_001843_01_01	dbgi_001843_01	dbgi_001843	jbuf	positive			7.1569963	46.792114			Fallopia convolvulus (L.) A. Lve	[7.156996189116419, 46.79211496161537]		47.8	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001843_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001843	dbgi_001843_01_01	dbgi_001843_01	dbgi_001843	jbuf	negative			7.1569963	46.792114			Fallopia convolvulus (L.) A. Lve	[7.156996189116419, 46.79211496161537]		47.8	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001843_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001809	dbgi_001809_01_01	dbgi_001809_01	dbgi_001809	jbuf	positive			7.157005	46.792107			Fagopyrum esculentum Moench	[7.157004743562543, 46.79210685875738]		52.4	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001809_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001809	dbgi_001809_01_01	dbgi_001809_01	dbgi_001809	jbuf	negative			7.157005	46.792107			Fagopyrum esculentum Moench	[7.157004743562543, 46.79210685875738]		52.4	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001809_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001918	dbgi_001918_01_01	dbgi_001918_01	dbgi_001918	jbuf	positive			7.157015	46.79211			Polygonum persicaria L.	[7.15701465198167, 46.79211162178533]		49.9	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001918_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001918	dbgi_001918_01_01	dbgi_001918_01	dbgi_001918	jbuf	negative			7.157015	46.79211			Polygonum persicaria L.	[7.15701465198167, 46.79211162178533]		49.9	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001918_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001810	dbgi_001810_01_01	dbgi_001810_01	dbgi_001810	jbuf	positive			7.157032	46.79211			Polygonum bistorta L.	[7.157031967174829, 46.792110319653005]		50.9	1500	mg	µl	MeOH/H2O	125	µl	20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001810_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_001810	dbgi_001810_01_01	dbgi_001810_01	dbgi_001810	jbuf	negative			7.157032	46.79211			Polygonum bistorta L.	[7.157031967174829, 46.792110319653005]		50.9	1500	mg	µl	MeOH/H2O	125	µl	20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001810_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_001811	dbgi_001811_01_01	dbgi_001811_01	dbgi_001811	jbuf	positive			7.1570463	46.79211			Muehlenbeckia axillaris (Hook.f.)	[7.157046103414463, 46.7921092679362]		48.1	1500	mg	µl	MeOH/H2O	120	µl	20250724_103036_CVOL_20250319_PMA_C18_DDA_pos_dbgi_001811_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_001811	dbgi_001811_01_01	dbgi_001811_01	dbgi_001811	jbuf	negative			7.1570463	46.79211			Muehlenbeckia axillaris (Hook.f.)	[7.157046103414463, 46.7921092679362]		48.1	1500	mg	µl	MeOH/H2O	120	µl	20250724_103036_CVOL_20250319_PMA_C18_DDA_neg_dbgi_001811_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_001911	dbgi_001911_01_01	dbgi_001911_01	dbgi_001911	jbuf	positive			7.1570506	46.792107			Persicaria tinctoria (Aiton) Spach	[7.157050484195613, 46.79210604077757]		49	1500	mg	µl	MeOH/H2O	120	µl	20250724_103036_CVOL_20250319_PMA_C18_DDA_pos_dbgi_001911_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_001911	dbgi_001911_01_01	dbgi_001911_01	dbgi_001911	jbuf	negative			7.1570506	46.792107			Persicaria tinctoria (Aiton) Spach	[7.157050484195613, 46.79210604077757]		49	1500	mg	µl	MeOH/H2O	120	µl	20250724_103036_CVOL_20250319_PMA_C18_DDA_neg_dbgi_001911_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_001834	dbgi_001834_01_01	dbgi_001834_01	dbgi_001834	jbuf	positive			7.157061	46.792107			Rumex patientia L.	[7.157061261171845, 46.792108401690605]		47.6	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001834_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001834	dbgi_001834_01_01	dbgi_001834_01	dbgi_001834	jbuf	negative			7.157061	46.792107			Rumex patientia L.	[7.157061261171845, 46.792108401690605]		47.6	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001834_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001824	dbgi_001824_01_01	dbgi_001824_01	dbgi_001824	jbuf	positive			7.157084	46.792107			Rumex scutatus L.	[7.157083944361808, 46.79210647672026]		49.4	1500	mg	µl	MeOH/H2O	125	µl	20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001824_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_001824	dbgi_001824_01_01	dbgi_001824_01	dbgi_001824	jbuf	negative			7.157084	46.792107			Rumex scutatus L.	[7.157083944361808, 46.79210647672026]		49.4	1500	mg	µl	MeOH/H2O	125	µl	20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001824_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_001831	dbgi_001831_01_01	dbgi_001831_01	dbgi_001831	jbuf	positive			7.157083	46.7921			Rumex alpestris Jacq.	[7.157082942953874, 46.7920999049961]		52.5	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001831_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001831	dbgi_001831_01_01	dbgi_001831_01	dbgi_001831	jbuf	negative			7.157083	46.7921			Rumex alpestris Jacq.	[7.157082942953874, 46.7920999049961]		52.5	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001831_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001912	dbgi_001912_01_01	dbgi_001912_01	dbgi_001912	jbuf	positive			7.1570983	46.792103			Rumex acetosa L.	[7.157098390118404, 46.79210463102852]		52	1700	mg	µl	MeOH/H2O	125	µl	20240307_EB_dbgi_001912_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001912	dbgi_001912_01_01	dbgi_001912_01	dbgi_001912	jbuf	negative			7.1570983	46.792103			Rumex acetosa L.	[7.157098390118404, 46.79210463102852]		52	1700	mg	µl	MeOH/H2O	125	µl	20240328_EB_dbgi_001912_01_01_100mm_C18_15min_DDA_neg	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001819	dbgi_001819_01_01	dbgi_001819_01	dbgi_001819	jbuf	positive			7.1571	46.7921			Rumex acetosella L. subsp. acetosella	[7.157100408156754, 46.79209876812986]		51.8	1700	mg	µl	MeOH/H2O	120	µl	202405081555_EB_dbgi_001819_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_001819	dbgi_001819_01_01	dbgi_001819_01	dbgi_001819	jbuf	negative			7.1571	46.7921			Rumex acetosella L. subsp. acetosella	[7.157100408156754, 46.79209876812986]		51.8	1700	mg	µl	MeOH/H2O	120	µl	202405081611_EB_dbgi_001819_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
