original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match	profile_mode	profiled_positive	profiled_negative	profiled_any	metadata_lineage_row_count	resolved_taxon_input_name	resolved_taxon_canonical	resolved_taxon_id	resolved_taxon_scientific_name	resolved_taxon_matched_name	resolved_taxon_current_name	resolved_taxon_synonym	resolved_taxon_source_id	resolved_taxon_source_title	resolved_taxon_kind	resolved_taxon_sort_score	resolved_taxon_match_type	resolved_taxon_edit_distance	resolved_taxon_classification_path	resolved_taxon_kingdom	resolved_taxon_phylum	resolved_taxon_class	resolved_taxon_order	resolved_taxon_family	resolved_taxon_genus
dbgi_000045			dbgi_000045	jbuf			7.1559825	46.79268			Mangifera indica L.	[7.155982449940585, 46.792679483285966]																		false	false	false	1	Mangifera indica L.	Mangifera indica	72SKV	Mangifera indica L.	Mangifera indica L.	Mangifera indica L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Anacardiaceae|Anacardieae|Mangifera|Mangifera indica	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Mangifera
dbgi_000046			dbgi_000046	jbuf			7.1559143	46.792645			Cinnamomum zeylanicum Blume	[7.155914098154034, 46.79264572863861]																		false	false	false	1	Cinnamomum zeylanicum Blume	Cinnamomum zeylanicum	5YV69	Cinnamomum zeylanicum Blume	Cinnamomum zeylanicum Blume	Cinnamomum verum J.Presl	true	1	Catalogue of Life	BestMatch	9.42295	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Lauraceae|Cinnamomeae|Cinnamomum|Cinnamomum verum	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Cinnamomum
dbgi_000047			dbgi_000047	jbuf			7.155926	46.79265			Piper longum L.	[7.155926423896306, 46.79264828853218]																		false	false	false	1	Piper longum L.	Piper longum	4J4P3	Piper longum L.	Piper longum L.	Piper longum L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Piperales|Piperaceae|Piperoideae|Piper|Piper longum	Plantae	Tracheophyta	Magnoliopsida	Piperales	Piperaceae	Piper
dbgi_000048			dbgi_000048	jbuf			7.1559405	46.79274			Oryza sativa L. 'Axios'	[7.155940609799977, 46.79273935472196]																		false	false	false	1	Oryza sativa L. 'Axios'	Oryza sativa	6SZF3	Oryza sativa L. 'Axios'	Oryza sativa L.	Oryza sativa L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Oryza|Oryza sativa	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Oryza
dbgi_000049			dbgi_000049	jbuf			7.1559486	46.79271			Payena leerii (Teijsm. et Binn.) Kurz	[7.155948706559165, 46.7927097770017]																		false	false	false	1	Payena leerii (Teijsm. et Binn.) Kurz	Payena leerii	75VRX	Payena leerii (Teijsm. et Binn.) Kurz	Payena leerii (T. & B.) Kurz	Payena leerii (T. & B.) Kurz	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Sapotaceae|Sapotoideae|Isonandreae|Payena|Payena leerii	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Payena
dbgi_000050			dbgi_000050	jbuf			7.155931	46.792698			Furcraea foetida (L.) Haw.	[7.155931083853178, 46.79269600550074]																		false	false	false	1	Furcraea foetida (L.) Haw.	Furcraea foetida	6JSYP	Furcraea foetida (L.) Haw.	Furcraea foetida (L.) Haw.	Furcraea foetida (L.) Haw.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Furcraea|Furcraea foetida	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Furcraea
dbgi_000051			dbgi_000051	jbuf			7.155878	46.792683			Persea americana Mill.	[7.155878016948184, 46.7926811776458]																		false	false	false	1	Persea americana Mill.	Persea americana	4F97T	Persea americana Mill.	Persea americana Mill.	Persea americana Mill.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Lauraceae|Perseeae|Persea|Persea americana	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Persea
dbgi_000052			dbgi_000052	jbuf			7.1558576	46.79269			Erythroxylum coca Lam var. coca	[7.155857652001714, 46.79269023057903]																		false	false	false	1	Erythroxylum coca Lam var. coca	Erythroxylum coca	3BFSN	Erythroxylum coca Lam var. coca	Erythroxylum coca Lam.	Erythroxylum coca Lam.	false	1	Catalogue of Life	BestMatch	8.63917	PartialExact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Erythroxylaceae|Erythroxylum|Erythroxylum coca	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Erythroxylaceae	Erythroxylum
dbgi_000053			dbgi_000053	jbuf			7.155869	46.792683			Indigofera tinctoria L.	[7.155868937151851, 46.79268148085304]																		false	false	false	1	Indigofera tinctoria L.	Indigofera tinctoria	3PMR7	Indigofera tinctoria L.	Indigofera tinctoria L.	Indigofera tinctoria L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Indigofera|Indigofera tinctoria	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Indigofera
dbgi_000054			dbgi_000054	jbuf			7.155948	46.792667			Catha edulis Forssk.	[7.155948084264414, 46.792667827652]																		false	false	false	1	Catha edulis Forssk.	Catha edulis	RTRB	Catha edulis Forssk.	Catha edulis Forssk.	Catha edulis Forssk.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Cassinoideae|Cassineae|Catha|Catha edulis	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Catha
dbgi_000055			dbgi_000055	jbuf			7.155862	46.792694			Rivina humilis var. glabra L.	[7.155861619304892, 46.792693724401]																		false	false	false	1	Rivina humilis var. glabra L.	Rivina humilis var. glabra	7MLHR	Rivina humilis var. glabra L.	Rivina humilis var. glabra L.	Rivina humilis L.	true	1	Catalogue of Life	BestMatch	9.57077	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Petiveriaceae|Rivina|Rivina humilis	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Petiveriaceae	Rivina
dbgi_000056			dbgi_000056	jbuf			7.1558685	46.79271			Costus speciosus (J. Knig) Sm.	[7.155868453983496, 46.79270894639171]																		false	false	false	1	Costus speciosus (J. Knig) Sm.	Costus speciosus	6B99R	Costus speciosus (J. Knig) Sm.	Costus speciosus (J.Koenig) Sm.	Hellenia speciosa (J.Koenig) S.R.Dutta	true	1	Catalogue of Life	BestMatch	9.41461	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Costaceae|Hellenia|Hellenia speciosa	Plantae	Tracheophyta	Liliopsida	Zingiberales	Costaceae	Costus
dbgi_000057			dbgi_000057	jbuf			7.1558833	46.79269			Gossypium arboreum L.	[7.155883488965822, 46.79268916815975]																		false	false	false	1	Gossypium arboreum L.	Gossypium arboreum	6L3RF	Gossypium arboreum L.	Gossypium arboreum L.	Gossypium arboreum L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Gossypieae|Gossypium|Gossypium arboreum	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium
dbgi_000058			dbgi_000058	jbuf			7.155988	46.792683			Syzygium jambos (L.) Alston	[7.155988098632853, 46.79268429089803]																		false	false	false	1	Syzygium jambos (L.) Alston	Syzygium jambos	5468B	Syzygium jambos (L.) Alston	Syzygium jambos (L.) Alston	Syzygium jambos (L.) Alston	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Syzygieae|Syzygium|Syzygium jambos	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium
dbgi_000059			dbgi_000059	jbuf			7.155971	46.79268			Brosimum alicastrum Sw.	[7.155971136836938, 46.79267758119914]																		false	false	false	1	Brosimum alicastrum Sw.	Brosimum alicastrum	NDZW	Brosimum alicastrum Sw.	Brosimum alicastrum Sw.	Brosimum alicastrum Sw.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Dorstenieae|Brosimum|Brosimum alicastrum	Plantae	Tracheophyta	Magnoliopsida	Rosales	Moraceae	Brosimum
dbgi_000060			dbgi_000060	jbuf			7.155924	46.792656			Rungia klossii S.Moore	[7.155923770341212, 46.7926567791854]																		false	false	false	1	Rungia klossii S.Moore	Rungia klossii	6WXFP	Rungia klossii S.Moore	Rungia klossii S.Moore	Rungia klossii S.Moore	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Justicieae|Justiciinae|Rungia|Rungia klossii	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Rungia
dbgi_000061			dbgi_000061	jbuf			7.155879	46.79267			Murraya paniculata (L.) Jack	[7.15587880738531, 46.79267244708284]																		false	false	false	1	Murraya paniculata (L.) Jack	Murraya paniculata	44N6L	Murraya paniculata (L.) Jack	Murraya paniculata (L.) Jacq.	Murraya paniculata (L.) Jacq.	false	1	Catalogue of Life	BestMatch	9.41496	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Aurantioideae|Murraya|Murraya paniculata	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Murraya
dbgi_000062			dbgi_000062	jbuf			7.155999	46.792683			Passiflora quadrangularis L.	[7.155999000243947, 46.79268200233757]																		false	false	false	1	Passiflora quadrangularis L.	Passiflora quadrangularis	764F8	Passiflora quadrangularis L.	Passiflora quadrangularis L.	Passiflora quadrangularis L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Passifloraceae|Passifloroideae|Passifloreae|Passiflora|Passiflora quadrangularis	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora
dbgi_000063			dbgi_000063	jbuf			7.155904	46.792694			Canna indica L.	[7.155903931026096, 46.79269298797331]																		false	false	false	1	Canna indica L.	Canna indica	68XTV	Canna indica L.	Canna indica L.	Canna indica L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Cannaceae|Canna|Canna indica	Plantae	Tracheophyta	Liliopsida	Zingiberales	Cannaceae	Canna
dbgi_000064			dbgi_000064	jbuf			7.1559777	46.792675			Blighia sapida Kn.	[7.155977845193143, 46.79267473377724]																		false	false	false	1	Blighia sapida Kn.	Blighia sapida	M6V2	Blighia sapida Kn.	Blighia sapida K.D.Koenig	Blighia sapida K.D.Koenig	false	1	Catalogue of Life	BestMatch	9.40932	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Sapindoideae|Nephelieae|Blighia|Blighia sapida	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Blighia
dbgi_000065			dbgi_000065	jbuf			7.1558733	46.792706			Alpinia officinarum Hance	[7.155873103349801, 46.79270552375591]																		false	false	false	1	Alpinia officinarum Hance	Alpinia officinarum	65YCP	Alpinia officinarum Hance	Alpinia officinarum Hance	Alpinia officinarum Hance	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Zingiberaceae|Alpinia|Alpinia officinarum	Plantae	Tracheophyta	Liliopsida	Zingiberales	Zingiberaceae	Alpinia
dbgi_000066			dbgi_000066	jbuf			7.155885	46.79272			Derris elliptica Benth.	[7.155885297941441, 46.7927217250739]																		false	false	false	1	Derris elliptica Benth.	Derris elliptica	34YTC	Derris elliptica Benth.	Derris elliptica (Wall.) Benth.	Derris elliptica (Wall.) Benth.	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Derris|Derris elliptica	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Derris
dbgi_000067			dbgi_000067	jbuf			7.1559014	46.792725			Boehmeria nivea (L.) Gaudich. s.l.	[7.155901467998406, 46.79272611794782]																		false	false	false	1	Boehmeria nivea (L.) Gaudich. s.l.	Boehmeria nivea	M9GG	Boehmeria nivea (L.) Gaudich. s.l.	Boehmeria nivea (L.) Gaudich.	Boehmeria nivea (L.) Gaudich.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Boehmeriinae|Boehmeria|Boehmeria nivea	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Boehmeria
dbgi_000068			dbgi_000068	jbuf			7.155919	46.79265			Persicaria odorata (Lour.) Soj�k	[7.155919051587048, 46.79264961402695]																		false	false	false	1	Persicaria odorata (Lour.) Soj�k	Persicaria odorata	4F9VB	Persicaria odorata (Lour.) Soj�k	Persicaria odorata (Lour.) Soják	Persicaria odorata (Lour.) Soják	false	1	Catalogue of Life	BestMatch	9.41496	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Polygonoideae|Persicarieae|Persicaria|Persicaria odorata	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria
dbgi_000069			dbgi_000069	jbuf			7.1559024	46.792656			Alpinia galanga (L.) Willd.	[7.155902312636208, 46.7926556716268]																		false	false	false	1	Alpinia galanga (L.) Willd.	Alpinia galanga	C6Q2	Alpinia galanga (L.) Willd.	Alpinia galanga (L.) Willd.	Alpinia galanga (L.) Willd.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Zingiberaceae|Alpinia|Alpinia galanga	Plantae	Tracheophyta	Liliopsida	Zingiberales	Zingiberaceae	Alpinia
dbgi_000070			dbgi_000070	jbuf			7.1559877	46.792694			Annona cherimola Mill.	[7.155987593864681, 46.7926938413292]																		false	false	false	1	Annona cherimola Mill.	Annona cherimola	5V52F	Annona cherimola Mill.	Annona cherimola Mill.	Annona cherimola Mill.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Magnoliales|Annonaceae|Annonoideae|Annoneae|Annoninae|Annona|Annona cherimola	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona
dbgi_000071			dbgi_000071	jbuf			7.15589	46.79266			Jasminum sambac Sol.	[7.155890150775486, 46.79265951900784]																		false	false	false	1	Jasminum sambac Sol.	Jasminum sambac	3QMQN	Jasminum sambac Sol.	Jasminum sambac (L.) Aiton	Jasminum sambac (L.) Aiton	false	1	Catalogue of Life	BestMatch	9.40932	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Jasmineae|Jasminum|Jasminum sambac	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Jasminum
dbgi_000072			dbgi_000072	jbuf			7.1559353	46.792652			Piper betle L.	[7.155935512639407, 46.79265128831927]																		false	false	false	1	Piper betle L.	Piper betle	4J3C8	Piper betle L.	Piper betle L.	Piper betle L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Piperales|Piperaceae|Piperoideae|Piper|Piper betle	Plantae	Tracheophyta	Magnoliopsida	Piperales	Piperaceae	Piper
dbgi_000073			dbgi_000073	jbuf			7.1559286	46.792656			Salvia divinorum Epling et Jativa	[7.155928560232655, 46.79265544274897]																		false	false	false	1	Salvia divinorum Epling et Jativa	Salvia divinorum	6XH8D	Salvia divinorum Epling et Jativa	Salvia divinorum Epling & Játiva	Salvia divinorum Epling & Játiva	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Salviinae|Salvia|Salvia divinorum	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia
dbgi_000074			dbgi_000074	jbuf			7.1559515	46.79266			Paullinia cupana Humb. Bonpl. et Kunth	[7.155951612698034, 46.79265896136567]																		false	false	false	1	Paullinia cupana Humb. Bonpl. et Kunth	Paullinia cupana	765GZ	Paullinia cupana Humb. Bonpl. et Kunth	Paullinia cupana Kunth	Paullinia cupana Kunth	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Sapindoideae|Paullinieae|Paullinia|Paullinia cupana	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Paullinia
dbgi_000075			dbgi_000075	jbuf			7.1558614	46.792706			Senna siamea (Lam.) H.S. Irwin et Barneby	[7.155861582040252, 46.79270407891393]																		false	false	false	1	Senna siamea (Lam.) H.S. Irwin et Barneby	Senna siamea	4WPDR	Senna siamea (Lam.) H.S. Irwin et Barneby	Senna siamea (Lam.) H.S.Irwin & Barneby	Senna siamea (Lam.) H.S.Irwin & Barneby	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Senna|Senna siamea	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senna
dbgi_000076			dbgi_000076	jbuf			7.1559453	46.79271			Carludovica palmata Ruiz et Pav.	[7.155945082257371, 46.79270745138837]																		false	false	false	1	Carludovica palmata Ruiz et Pav.	Carludovica palmata	69C5P	Carludovica palmata Ruiz et Pav.	Carludovica palmata Ruiz & Pav.	Carludovica palmata Ruiz & Pav.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Pandanales|Cyclanthaceae|Carludovica|Carludovica palmata	Plantae	Tracheophyta	Liliopsida	Pandanales	Cyclanthaceae	Carludovica
dbgi_000077			dbgi_000077	jbuf			7.156	46.792686			Bambusa vulgaris Schrad. ex J.C. Wendl.	[7.156000252349863, 46.792684955927136]																		false	false	false	1	Bambusa vulgaris Schrad. ex J.C. Wendl.	Bambusa vulgaris	68CJF	Bambusa vulgaris Schrad. ex J.C. Wendl.	Bambusa vulgaris Schrad. ex J.C.Wendl.	Bambusa vulgaris Schrad. ex J.C.Wendl.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Bambusa|Bambusa vulgaris	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Bambusa
dbgi_000078			dbgi_000078	jbuf			7.1559734	46.792675			Psidium cattleianum Sabine	[7.155973248639604, 46.79267313421411]																		false	false	false	1	Psidium cattleianum Sabine	Psidium cattleianum	4PFSZ	Psidium cattleianum Sabine	Psidium cattleianum Afzel. ex Sabine	Psidium cattleianum Afzel. ex Sabine	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Myrteae|Pimentinae|Psidium|Psidium cattleianum	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Psidium
dbgi_000079			dbgi_000079	jbuf			7.155998	46.792686			aaunknown	[7.155998197425138, 46.79268734506368]																		false	false	false	1																				
dbgi_000080			dbgi_000080	jbuf			7.1558576	46.79271			Strophanthus gratus Baill.	[7.155857752708295, 46.7927094084547]																		false	false	false	1	Strophanthus gratus Baill.	Strophanthus gratus	6ZYPW	Strophanthus gratus Baill.	Strophanthus gratus (Wall. & Hook.) Baill.	Strophanthus gratus (Wall. & Hook.) Baill.	false	1	Catalogue of Life	BestMatch	9.42053	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Apocynoideae|Nerieae|Alafiinae|Strophanthus|Strophanthus gratus	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Strophanthus
dbgi_000081			dbgi_000081	jbuf			7.1558943	46.79266			Murraya koenigii (L.) Spreng.	[7.155894053811966, 46.79266145619778]																		false	false	false	1	Murraya koenigii (L.) Spreng.	Murraya koenigii	44N6C	Murraya koenigii (L.) Spreng.	Murraya koenigii (L.) Spreng.	Murraya koenigii (L.) Spreng.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Aurantioideae|Murraya|Murraya koenigii	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Murraya
dbgi_000082			dbgi_000082	jbuf			7.155855	46.792706			Serenoa repens (W. Bartram) Small	[7.155855147932121, 46.79270535696558]																		false	false	false	1	Serenoa repens (W. Bartram) Small	Serenoa repens	4WSW7	Serenoa repens (W. Bartram) Small	Serenoa repens (W.Bartram) Small	Serenoa repens (W.Bartram) Small	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Arecales|Arecaceae|Serenoa|Serenoa repens	Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	Serenoa
dbgi_000083			dbgi_000083	jbuf			7.1558843	46.792675			Arachis hypogaea L.	[7.155884407374035, 46.792674904297776]																		false	false	false	1	Arachis hypogaea L.	Arachis hypogaea	G2TD	Arachis hypogaea L.	Arachis hypogaea L.	Arachis hypogaea L.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Arachis|Arachis hypogaea	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Arachis
dbgi_000084			dbgi_000084	jbuf			7.155979	46.792683			Solanum betaceum Cav.	[7.155979381639435, 46.792681294579005]																		false	false	false	1	Solanum betaceum Cav.	Solanum betaceum	4XZPN	Solanum betaceum Cav.	Solanum betaceum Cav.	Solanum betaceum Cav.	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Solaneae|Solanum|Solanum betaceum	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum
dbgi_000085			dbgi_000085	jbuf			7.155882	46.792713			Catharanthus roseus (L.) G. Don. (rosa)	[7.155881973247504, 46.79271254992008]																		false	false	false	1	Catharanthus roseus (L.) G. Don. (rosa)	Catharanthus roseus	RTT8	Catharanthus roseus (L.) G. Don. (rosa)	Catharanthus roseus (L.) G.Don	Catharanthus roseus (L.) G.Don	false	1	Catalogue of Life	BestMatch	9.42329	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Vinceae|Catharanthinae|Catharanthus|Catharanthus roseus	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Catharanthus
