filename,extension,localisation_in_sciex_os_project,sample_id,attribute_species,sample_type,user_created,id,date_created,collector_fullname,observation_subject,inat_upload,is_wild,species_name,no_name_on_list,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,collector_orcid,collector_inat,qfield_project,raw_date,rack,plate_position,comment,genus,family,ncbi_taxonomy_id,ionization_mode,file_type,injection,container_id,normalized_date,date_parse_status,filename_date_token
20261703_Mazz_Sample_drog_000014_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000014_01,drog_000014,Equisetum arvense,sample,053e0368-4ed8-4569-a070-81a22ad13957,74490,2026-01-29T15:12:44.812Z,Emmanuel Defossez,Stems,true,true,Equisetum arvense L.,true,DCIM/droguier_jbn/Equisetum arvense L._drog_000014_01.jpg,DCIM/droguier_jbn/Equisetum arvense L._drog_000014_02.jpg,DCIM/droguier_jbn/Equisetum arvense L._drog_000014_03.jpg,DCIM/droguier_jbn/Equisetum arvense L._drog_000014_04.jpg,DCIM/droguier_jbn/Equisetum arvense L._drog_000014_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.812Z,2,B7,plate 2,Equisetum,Equisetaceae,3258,positive,sample,1,drog_000014_01,2026-01-29T15:12:44.812000+00:00,valid,20261703
20261603_Mazz_Sample_drog_000577_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000577_01,drog_000577,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74378,2026-01-29T15:12:40.206Z,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000577_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000577_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000577_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000577_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.206Z,1,E7,plate 1,Humulus,Cannabaceae,3486,positive,sample,1,drog_000577_01,2026-01-29T15:12:40.206000+00:00,valid,20261603
20261803_Mazz_Sample_drog_000568_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000568_01,drog_000568,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74383,2026-01-29T15:12:40.587Z,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000568_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000568_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000568_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000568_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.587Z,1,E12,plate 3,Humulus,Cannabaceae,3486,positive,sample,1,drog_000568_01,2026-01-29T15:12:40.587000+00:00,valid,20261803
20261903_Mazz_Sample_drog_000552_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000552_01,drog_000552,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74377,2026-01-29T15:12:40.160Z,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.160Z,2,A3,plate 4,Humulus,Cannabaceae,3486,positive,sample,1,drog_000552_01,2026-01-29T15:12:40.160000+00:00,valid,20261903
20261903_Mazz_Sample_drog_000536_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000536_01,drog_000536,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74380,2026-01-29T15:12:40.354Z,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000536_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000536_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000536_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000536_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.354Z,2,E3,plate 4,Humulus,Cannabaceae,3486,positive,sample,1,drog_000536_01,2026-01-29T15:12:40.354000+00:00,valid,20261903
20261603_Mazz_Sample_drog_000503_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000503_01,drog_000503,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74382,2026-01-29T15:12:40.521Z,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000503_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000503_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000503_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000503_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.521Z,1,C7,plate 1,Humulus,Cannabaceae,3486,positive,sample,1,drog_000503_01,2026-01-29T15:12:40.521000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000397_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000397_01,drog_000397,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74381,2026-01-29T15:12:40.435Z,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000397_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000397_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000397_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000397_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.435Z,1,G12,plate 1,Humulus,Cannabaceae,3486,positive,sample,1,drog_000397_01,2026-01-29T15:12:40.435000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000395_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000395_01,drog_000395,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74384,2026-01-29T15:12:40.637Z,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000395_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000395_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000395_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000395_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.637Z,1,E8,plate 1,Humulus,Cannabaceae,3486,positive,sample,1,drog_000395_01,2026-01-29T15:12:40.637000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000352_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000352_01,drog_000352,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74379,2026-01-29T15:12:40.282Z,Emmanuel Defossez,Flower,true,false,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000352_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000552_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000352_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000352_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000352_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:40.282Z,1,H3,plate 1,Humulus,Cannabaceae,3486,positive,sample,1,drog_000352_01,2026-01-29T15:12:40.282000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000027_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000027_01,drog_000027,Humulus lupulus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74503,2026-01-29T15:12:45.211Z,Emmanuel Defossez,Flower,true,true,Humulus_lupulus_L,false,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000027_01.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000027_02.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000027_03.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000027_04.jpg,DCIM/droguier_jbn/Humulus_lupulus_L_drog_000027_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:45.211Z,1,H5,plate 1,Humulus,Cannabaceae,3486,positive,sample,1,drog_000027_01,2026-01-29T15:12:45.211000+00:00,valid,20261603
20261803_Mazz_Sample_drog_000028_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000028_01,drog_000028,Linum usitatissimum,sample,053e0368-4ed8-4569-a070-81a22ad13957,74504,2026-01-29T15:12:45.236Z,Emmanuel Defossez,Fruit,true,false,Linum_usitatissimum_L,false,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_01.jpg,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_02.jpg,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_03.jpg,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_04.jpg,DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000028_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:45.236Z,1,F2,plate 3,Linum,Linaceae,4006,positive,sample,1,drog_000028_01,2026-01-29T15:12:45.236000+00:00,valid,20261803
20261803_Mazz_Sample_drog_000295_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000295_01,drog_000295,Digitalis purpurea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74692,2026-01-29T15:12:51.777Z,Emmanuel Defossez,Leaf,false,true,Digitalis purpurea,true,DCIM/droguier_jbn/Digitalis purpurea _drog_000295_01.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000295_02.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000295_03.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000295_04.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000295_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.777Z,1,H12,plate 3,Digitalis,Plantaginaceae,4164,positive,sample,1,drog_000295_01,2026-01-29T15:12:51.777000+00:00,valid,20261803
20261903_Mazz_Sample_drog_000207_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000207_01,drog_000207,Digitalis purpurea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74690,2026-01-29T15:12:51.706Z,Emmanuel Defossez,Leaf,false,true,Digitalis purpurea,true,DCIM/droguier_jbn/Digitalis purpurea _drog_000207_01.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000207_02.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000207_03.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000207_04.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000207_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.706Z,2,H10,plate 4,Digitalis,Plantaginaceae,4164,positive,sample,1,drog_000207_01,2026-01-29T15:12:51.706000+00:00,valid,20261903
20261903_Mazz_Sample_drog_000177_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000177_01,drog_000177,Digitalis purpurea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74689,2026-01-29T15:12:51.673Z,Emmanuel Defossez,Leaf,false,true,Digitalis purpurea,true,DCIM/droguier_jbn/Digitalis purpurea _drog_000177_01.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000177_02.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000177_03.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000177_04.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000177_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.673Z,2,B3,plate 4,Digitalis,Plantaginaceae,4164,positive,sample,1,drog_000177_01,2026-01-29T15:12:51.673000+00:00,valid,20261903
20261903_Mazz_Sample_drog_000153_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000153_01,drog_000153,Digitalis purpurea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74693,2026-01-29T15:12:51.813Z,Emmanuel Defossez,Leaf,false,true,Digitalis purpurea,true,DCIM/droguier_jbn/Digitalis purpurea _drog_000153_01.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000153_02.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000153_03.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000153_04.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000153_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.813Z,2,F11,plate 4,Digitalis,Plantaginaceae,4164,positive,sample,1,drog_000153_01,2026-01-29T15:12:51.813000+00:00,valid,20261903
20261903_Mazz_Sample_drog_000104_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000104_01,drog_000104,Digitalis purpurea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74691,2026-01-29T15:12:51.741Z,Emmanuel Defossez,Leaf,false,true,Digitalis purpurea,true,DCIM/droguier_jbn/Digitalis purpurea _drog_000104_01.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000104_02.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000104_03.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000104_04.jpg,DCIM/droguier_jbn/Digitalis purpurea _drog_000104_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.741Z,2,G12,plate 4,Digitalis,Plantaginaceae,4164,positive,sample,1,drog_000104_01,2026-01-29T15:12:51.741000+00:00,valid,20261903
20261703_Mazz_Sample_drog_000023_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000023_01,drog_000023,Sambucus nigra,sample,053e0368-4ed8-4569-a070-81a22ad13957,74499,2026-01-29T15:12:45.102Z,Emmanuel Defossez,Fruit,true,true,Sambucus_nigra_L,false,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000023_01.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000023_02.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000023_03.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000023_04.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000023_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:45.102Z,2,F4,plate 2,Sambucus,Viburnaceae,4202,positive,sample,1,drog_000023_01,2026-01-29T15:12:45.102000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000008_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000008_01,drog_000008,Sambucus nigra,sample,053e0368-4ed8-4569-a070-81a22ad13957,74484,2026-01-29T15:12:44.545Z,Emmanuel Defossez,Flower,true,true,Sambucus_nigra_L,false,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000008_01.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000008_02.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000008_03.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000008_04.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000008_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.545Z,2,B9,plate 2,Sambucus,Viburnaceae,4202,positive,sample,1,drog_000008_01,2026-01-29T15:12:44.545000+00:00,valid,20261703
20261903_Mazz_Sample_drog_000302_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000302_01,drog_000302,Arnica montanafrangula,sample,053e0368-4ed8-4569-a070-81a22ad13957,74735,2026-01-29T15:12:54.991Z,Emmanuel Defossez,Stems,false,true,Arnica montanaFrangula_alnus_MilL,false,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000302_01.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_02.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000302_03.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000302_04.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000302_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:54.991Z,2,B9,plate 4,Arnica,Asteraceae,4246,positive,sample,1,drog_000302_01,2026-01-29T15:12:54.991000+00:00,valid,20261903
20261903_Mazz_Sample_drog_000300_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000300_01,drog_000300,Arnica montanafoeniculum,sample,053e0368-4ed8-4569-a070-81a22ad13957,74718,2026-01-29T15:12:54.318Z,Emmanuel Defossez,Seed,false,true,Arnica montanaFoeniculum_vulgare_MilL,false,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_01.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_02.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_03.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_04.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000300_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:54.318Z,2,C9,plate 4,Arnica,Asteraceae,4246,positive,sample,1,drog_000300_01,2026-01-29T15:12:54.318000+00:00,valid,20261903
20261603_Mazz_Sample_drog_000297_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000297_01,drog_000297,Arnica montanafoeniculum,sample,053e0368-4ed8-4569-a070-81a22ad13957,74705,2026-01-29T15:12:53.155Z,Emmanuel Defossez,Seed,false,true,Arnica montanaFoeniculum_vulgare_MilL,false,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_01.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_02.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_03.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_04.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000297_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:53.155Z,1,C3,plate 1,Arnica,Asteraceae,4246,positive,sample,1,drog_000297_01,2026-01-29T15:12:53.155000+00:00,valid,20261603
20261703_Mazz_Sample_drog_000289_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000289_01,drog_000289,Arnica montanafrangula,sample,053e0368-4ed8-4569-a070-81a22ad13957,74734,2026-01-29T15:12:54.958Z,Emmanuel Defossez,Stems,false,true,Arnica montanaFrangula_alnus_MilL,false,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_01.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_02.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_03.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_04.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:54.958Z,2,C9,plate 2,Arnica,Asteraceae,4246,positive,sample,1,drog_000289_01,2026-01-29T15:12:54.958000+00:00,valid,20261703
20261803_Mazz_Sample_drog_000288_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000288_01,drog_000288,Arnica montanacarum,sample,053e0368-4ed8-4569-a070-81a22ad13957,74746,2026-01-29T15:12:55.412Z,Emmanuel Defossez,Seed,false,true,Arnica montanaCarum_carvi_L,false,DCIM/droguier_jbn/Carum_carvi_L_drog_000288_01.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000259_02.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000288_03.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000288_04.jpg,DCIM/droguier_jbn/Carum_carvi_L_drog_000288_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:55.412Z,1,G4,plate 3,Arnica,Asteraceae,4246,positive,sample,1,drog_000288_01,2026-01-29T15:12:55.412000+00:00,valid,20261803
20261703_Mazz_Sample_drog_000284_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000284_01,drog_000284,Arnica montanaachillea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74724,2026-01-29T15:12:54.579Z,Emmanuel Defossez,Flower,false,true,Arnica montanaAchillea_millefolium_L,false,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000284_01.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000284_02.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000284_03.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000284_04.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000284_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:54.579Z,2,E10,plate 2,Arnica,Asteraceae,4246,positive,sample,1,drog_000284_01,2026-01-29T15:12:54.579000+00:00,valid,20261703
20261603_Mazz_Sample_drog_000281_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000281_01,drog_000281,Arnica montanafoeniculum,sample,053e0368-4ed8-4569-a070-81a22ad13957,74711,2026-01-29T15:12:53.962Z,Emmanuel Defossez,Seed,false,true,Arnica montanaFoeniculum_vulgare_MilL,false,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000281_01.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000281_02.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000281_03.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000281_04.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000281_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:53.962Z,1,G6,plate 1,Arnica,Asteraceae,4246,positive,sample,1,drog_000281_01,2026-01-29T15:12:53.962000+00:00,valid,20261603
20261703_Mazz_Sample_drog_000276_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000276_01,drog_000276,Arnica montanafoeniculum,sample,053e0368-4ed8-4569-a070-81a22ad13957,74714,2026-01-29T15:12:54.116Z,Emmanuel Defossez,Seed,false,true,Arnica montanaFoeniculum_vulgare_MilL,false,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000276_01.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000276_02.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000276_03.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000276_04.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000276_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:54.116Z,2,B8,plate 2,Arnica,Asteraceae,4246,positive,sample,1,drog_000276_01,2026-01-29T15:12:54.116000+00:00,valid,20261703
20261603_Mazz_Sample_drog_000272_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000272_01,drog_000272,Arnica montanafoeniculum,sample,053e0368-4ed8-4569-a070-81a22ad13957,74709,2026-01-29T15:12:53.803Z,Emmanuel Defossez,Seed,false,true,Arnica montanaFoeniculum_vulgare_MilL,false,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_01.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_02.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_03.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_04.jpg,DCIM/droguier_jbn/Foeniculum_vulgare_MilL_drog_000272_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:53.803Z,1,F3,plate 1,Arnica,Asteraceae,4246,positive,sample,1,drog_000272_01,2026-01-29T15:12:53.803000+00:00,valid,20261603
20261603_Mazz_Sample_drog_000271_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261603_Mazz_Sample_drog_000271_01,drog_000271,Arnica montanaachillea,sample,053e0368-4ed8-4569-a070-81a22ad13957,74727,2026-01-29T15:12:54.681Z,Emmanuel Defossez,Leaf,false,true,Arnica montanaAchillea_millefolium_L,false,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000271_01.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000271_02.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000271_03.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000271_04.jpg,DCIM/droguier_jbn/Achillea_millefolium_L_drog_000271_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:54.681Z,1,B1,plate 1,Arnica,Asteraceae,4246,positive,sample,1,drog_000271_01,2026-01-29T15:12:54.681000+00:00,valid,20261603
